Trial01
Date:,2017/07/11
Time:,16:52:01
Type:,
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,A,,,B,,,C,,,*1,,,*2
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3478,-264.977417,307.746490,977.864258,-267.155518,206.905334,978.248047,-234.569107,256.444916,913.560730,,,,,,
3479,-264.913483,307.750793,977.817505,-267.089752,206.907654,978.207275,-234.561020,256.449219,913.482117,,,,,,
3480,-264.852325,307.754456,977.773621,-267.027008,206.910767,978.168091,-234.553162,256.454224,913.407104,,,,,,
3481,-264.793457,307.757416,977.732239,-266.966919,206.914627,978.130066,-234.545441,256.459808,913.335388,,,,,,
3482,-264.736450,307.759735,977.692993,-266.909058,206.919113,978.092957,-234.537781,256.465912,913.266724,,,,,,
3483,-264.680847,307.761536,977.655396,-266.852936,206.924026,978.056458,-234.530075,256.472443,913.200745,,,,,,
3484,-264.626221,307.762909,977.619019,-266.798096,206.929153,978.020325,-234.522171,256.479340,913.136841,,,,,,
3485,-264.572174,307.763916,977.583618,-266.744080,206.934250,977.984375,-234.513947,256.486603,913.074646,,,,,,
3486,-264.518402,307.764740,977.548889,-266.690430,206.939072,977.948547,-234.505264,256.494171,913.013672,,,,,,
3487,-264.464569,307.765442,977.514526,-266.636871,206.943314,977.912781,-234.496063,256.501984,912.953552,,,,,,
3488,-264.410583,307.766205,977.480530,-266.583252,206.946762,977.877258,-234.486252,256.509949,912.894104,,,,,,
3489,-264.356415,307.767029,977.446838,-266.529541,206.949203,977.842224,-234.475891,256.517944,912.835327,,,,,,
3490,-264.302246,307.768036,977.413391,-266.475891,206.950485,977.807983,-234.465057,256.525879,912.777344,,,,,,
3491,-264.248444,307.769318,977.380554,-266.422699,206.950546,977.774902,-234.453903,256.533539,912.720520,,,,,,
3492,-264.195526,307.770935,977.348389,-266.370483,206.949310,977.743469,-234.442642,256.540802,912.665466,,,,,,
3493,-264.144135,307.772949,977.317383,-266.319855,206.946793,977.714050,-234.431519,256.547546,912.612671,,,,,,
3494,-264.094910,307.775421,977.287781,-266.271515,206.943039,977.687073,-234.420807,256.553650,912.562805,,,,,,
3495,-264.048523,307.778351,977.259949,-266.226074,206.938187,977.662903,-234.410736,256.559082,912.516479,,,,,,
3496,-264.005524,307.781647,977.234253,-266.184082,206.932434,977.641663,-234.401520,256.563751,912.474243,,,,,,
3497,-263.966370,307.785278,977.210815,-266.145996,206.926010,977.623596,-234.393341,256.567627,912.436523,,,,,,
3498,-263.931396,307.789154,977.189819,-266.112091,206.919205,977.608582,-234.386307,256.570740,912.403442,,,,,,
3499,-263.900696,307.793121,977.171387,-266.082489,206.912262,977.596436,-234.380447,256.573059,912.375061,,,,,,
3500,-263.874329,307.796967,977.155518,-266.057068,206.905334,977.586975,-234.375778,256.574677,912.351135,,,,,,
3501,-263.852020,307.800507,977.142151,-266.035522,206.898453,977.579956,-234.372238,256.575623,912.331421,,,,,,
3502,-263.833466,307.803619,977.131042,-266.017426,206.891617,977.575012,-234.369736,256.575958,912.315430,,,,,,
3503,-263.818207,307.806183,977.122009,-266.002289,206.884842,977.571838,-234.368134,256.575745,912.302490,,,,,,
3504,-263.805664,307.808075,977.114563,-265.989502,206.878220,977.569946,-234.367279,256.575012,912.292175,,,,,,
3505,-263.795227,307.809326,977.108398,-265.978546,206.871902,977.568909,-234.367020,256.573792,912.283630,,,,,,
3506,-263.786194,307.809814,977.103027,-265.968781,206.865997,977.568237,-234.367203,256.572144,912.276306,,,,,,
3507,-263.777924,307.809601,977.097900,-265.959625,206.860519,977.567444,-234.367691,256.570099,912.269409,,,,,,
3508,-263.769714,307.808716,977.092590,-265.950470,206.855331,977.566284,-234.368362,256.567688,912.262390,,,,,,
3509,-263.761017,307.807190,977.086731,-265.940826,206.850372,977.564392,-234.369110,256.564941,912.254700,,,,,,
3510,-263.751343,307.805084,977.079956,-265.930267,206.845581,977.561707,-234.369797,256.561829,912.245789,,,,,,
3511,-263.740265,307.802521,977.072021,-265.918518,206.841019,977.557861,-234.370346,256.558289,912.235474,,,,,,
3512,-263.727600,307.799591,977.062683,-265.905396,206.836792,977.552795,-234.370667,256.554352,912.223511,,,,,,
3513,-263.713135,307.796417,977.051880,-265.890839,206.833084,977.546387,-234.370651,256.549988,912.209839,,,,,,
3514,-263.696869,307.793091,977.039673,-265.874908,206.830170,977.538452,-234.370239,256.545288,912.194519,,,,,,
3515,-263.678802,307.789703,977.026184,-265.857666,206.828293,977.528870,-234.369415,256.540344,912.177673,,,,,,
3516,-263.659058,307.786377,977.011536,-265.839233,206.827698,977.517639,-234.368164,256.535217,912.159363,,,,,,
3517,-263.637726,307.783173,976.995728,-265.819641,206.828598,977.504517,-234.366516,256.530060,912.139526,,,,,,
3518,-263.614990,307.780182,976.978882,-265.798920,206.831161,977.489441,-234.364441,256.525085,912.118225,,,,,,
3519,-263.590942,307.777435,976.960999,-265.777161,206.835388,977.472351,-234.361984,256.520447,912.095337,,,,,,
3520,-263.565613,307.774963,976.942017,-265.754242,206.841217,977.453247,-234.359161,256.516357,912.070496,,,,,,
3521,-263.538971,307.772827,976.921936,-265.730103,206.848602,977.432068,-234.355972,256.512970,912.043396,,,,,,
3522,-263.510895,307.771118,976.900513,-265.704468,206.857529,977.408508,-234.352371,256.510468,912.013672,,,,,,
3523,-263.481110,307.769867,976.877563,-265.677032,206.868011,977.382324,-234.348312,256.508881,911.980835,,,,,,
3524,-263.449310,307.769226,976.852844,-265.647400,206.879990,977.353271,-234.343735,256.508362,911.944397,,,,,,
3525,-263.415100,307.769348,976.826172,-265.615173,206.893417,977.320923,-234.338547,256.508881,911.903748,,,,,,
3526,-263.377991,307.770264,976.797241,-265.579834,206.908081,977.285034,-234.332703,256.510437,911.858582,,,,,,
3527,-263.337555,307.772095,976.765930,-265.540955,206.923691,977.245483,-234.326126,256.513062,911.808350,,,,,,
3528,-263.293457,307.774841,976.731995,-265.498199,206.939819,977.202271,-234.318802,256.516602,911.752930,,,,,,
3529,-263.245361,307.778534,976.695374,-265.451294,206.955856,977.155762,-234.310760,256.520905,911.692139,,,,,,
3530,-263.193146,307.783112,976.656006,-265.400085,206.971146,977.106323,-234.302063,256.525757,911.626099,,,,,,
3531,-263.136749,307.788452,976.613831,-265.344635,206.985107,977.054565,-234.292816,256.530884,911.555054,,,,,,
3532,-263.076294,307.794373,976.569092,-265.285126,206.997269,977.000977,-234.283173,256.536011,911.479492,,,,,,
3533,-263.012115,307.800568,976.521912,-265.221863,207.007385,976.946106,-234.273254,256.540894,911.399963,,,,,,
3534,-262.944611,307.806854,976.472595,-265.155304,207.015350,976.890503,-234.263245,256.545227,911.317200,,,,,,
3535,-262.874268,307.812866,976.421448,-265.085968,207.021240,976.834595,-234.253357,256.548767,911.232056,,,,,,
3536,-262.801727,307.818329,976.368835,-265.014374,207.025208,976.778870,-234.243729,256.551300,911.145325,,,,,,
3537,-262.727478,307.822876,976.315247,-264.941132,207.027557,976.723633,-234.234558,256.552704,911.057861,,,,,,
3538,-262.652161,307.826233,976.260986,-264.866791,207.028595,976.669250,-234.225937,256.552948,910.970276,,,,,,
3539,-262.576233,307.828094,976.206360,-264.791748,207.028687,976.615845,-234.217896,256.551971,910.883179,,,,,,
3540,-262.500061,307.828247,976.151611,-264.716339,207.028214,976.563416,-234.210403,256.549835,910.796936,,,,,,
3541,-262.423889,307.826630,976.096985,-264.640747,207.027512,976.511963,-234.203369,256.546600,910.711792,,,,,,
3542,-262.347839,307.823364,976.042419,-264.565002,207.026932,976.461304,-234.196701,256.542297,910.627869,,,,,,
3543,-262.271973,307.818604,975.988037,-264.489197,207.026779,976.411133,-234.190277,256.537018,910.545166,,,,,,
3544,-262.196320,307.812683,975.933777,-264.413361,207.027206,976.361206,-234.184021,256.530884,910.463562,,,,,,
3545,-262.120850,307.805939,975.879639,-264.337494,207.028351,976.311340,-234.177826,256.524078,910.382874,,,,,,
3546,-262.045624,307.798798,975.825500,-264.261658,207.030289,976.261414,-234.171646,256.516785,910.302856,,,,,,
3547,-261.970703,307.791626,975.771423,-264.185974,207.033081,976.211121,-234.165359,256.509338,910.223267,,,,,,
3548,-261.896240,307.784637,975.717346,-264.110596,207.036682,976.160522,-234.158890,256.502075,910.143921,,,,,,
3549,-261.822388,307.778076,975.663330,-264.035736,207.041046,976.109375,-234.152115,256.495453,910.064514,,,,,,
3550,-261.749420,307.772034,975.609436,-263.961731,207.046005,976.057861,-234.144943,256.489807,909.984985,,,,,,
3551,-261.677490,307.766724,975.555786,-263.888885,207.051376,976.005920,-234.137283,256.485535,909.905212,,,,,,
3552,-261.606812,307.762238,975.502441,-263.817352,207.056915,975.953796,-234.129044,256.482910,909.825256,,,,,,
3553,-261.537537,307.758698,975.449524,-263.747223,207.062378,975.901855,-234.120224,256.482086,909.745178,,,,,,
3554,-261.469849,307.756195,975.397217,-263.678650,207.067581,975.850220,-234.110825,256.483124,909.665222,,,,,,
3555,-261.403809,307.754791,975.345581,-263.611633,207.072342,975.799133,-234.100937,256.485840,909.585693,,,,,,
3556,-261.339478,307.754395,975.294739,-263.546295,207.076599,975.748779,-234.090698,256.489990,909.506958,,,,,,
3557,-261.276855,307.755066,975.244812,-263.482697,207.080276,975.699280,-234.080307,256.495117,909.429443,,,,,,
3558,-261.215851,307.756775,975.195801,-263.420837,207.083405,975.650818,-234.070007,256.500702,909.353577,,,,,,
3559,-261.156342,307.759491,975.147827,-263.360748,207.085968,975.603577,-234.060028,256.506195,909.279724,,,,,,
3560,-261.098206,307.763214,975.100830,-263.302551,207.088058,975.557617,-234.050613,256.511108,909.208313,,,,,,
3561,-261.041290,307.767822,975.054810,-263.246216,207.089767,975.513123,-234.041977,256.515106,909.139587,,,,,,
3562,-260.985535,307.773071,975.009888,-263.191772,207.091232,975.470154,-234.034241,256.517914,909.073669,,,,,,
3563,-260.930817,307.778778,974.966125,-263.139221,207.092545,975.428833,-234.027496,256.519318,909.010681,,,,,,
3564,-260.877106,307.784698,974.923584,-263.088440,207.093781,975.389282,-234.021744,256.519257,908.950562,,,,,,
3565,-260.824402,307.790680,974.882263,-263.039337,207.094940,975.351440,-234.016891,256.517731,908.893188,,,,,,
3566,-260.772705,307.796722,974.842102,-262.991760,207.096039,975.315247,-234.012833,256.514832,908.838318,,,,,,
3567,-260.721985,307.802795,974.803040,-262.945496,207.097061,975.280640,-234.009460,256.510742,908.785583,,,,,,
3568,-260.672272,307.808929,974.765015,-262.900269,207.097900,975.247437,-234.006638,256.505615,908.734741,,,,,,
3569,-260.623474,307.815216,974.727783,-262.855774,207.098495,975.215393,-234.004227,256.499695,908.685303,,,,,,
3570,-260.575500,307.821564,974.691223,-262.811707,207.098770,975.184204,-234.002075,256.493073,908.636902,,,,,,
3571,-260.528229,307.828033,974.654968,-262.767731,207.098633,975.153564,-234.000015,256.486023,908.589050,,,,,,
3572,-260.481415,307.834534,974.618958,-262.723419,207.098053,975.123108,-233.997925,256.478668,908.541321,,,,,,
3573,-260.434692,307.841003,974.582825,-262.678406,207.097015,975.092468,-233.995682,256.471222,908.493225,,,,,,
3574,-260.387787,307.847382,974.546265,-262.632294,207.095535,975.061218,-233.993240,256.463898,908.444275,,,,,,
3575,-260.340271,307.853577,974.508972,-262.584686,207.093674,975.029114,-233.990570,256.456879,908.393921,,,,,,
3576,-260.291748,307.859528,974.470459,-262.535278,207.091537,974.995789,-233.987701,256.450409,908.341614,,,,,,
3577,-260.241791,307.865173,974.430542,-262.483704,207.089264,974.960876,-233.984650,256.444641,908.286743,,,,,,
3578,-260.189880,307.870483,974.388672,-262.429626,207.087051,974.924133,-233.981430,256.439728,908.228760,,,,,,
3579,-260.135529,307.875458,974.344482,-262.372711,207.085129,974.885132,-233.978012,256.435822,908.167053,,,,,,
3580,-260.078217,307.880005,974.297668,-262.312622,207.083740,974.843506,-233.974442,256.432922,908.101013,,,,,,
3581,-260.017426,307.884155,974.247864,-262.249084,207.083130,974.798950,-233.970749,256.431030,908.030273,,,,,,
3582,-259.952759,307.887817,974.194763,-262.181946,207.083588,974.751160,-233.966980,256.429993,907.954285,,,,,,
3583,-259.883881,307.890930,974.138245,-262.111115,207.085266,974.699768,-233.963196,256.429688,907.872803,,,,,,
3584,-259.810547,307.893524,974.078064,-262.036499,207.088150,974.644775,-233.959457,256.429810,907.785645,,,,,,
3585,-259.732635,307.895630,974.014221,-261.958099,207.092041,974.585876,-233.955780,256.430084,907.692749,,,,,,
3586,-259.650146,307.897369,973.946716,-261.876068,207.096573,974.523254,-233.952179,256.430237,907.594238,,,,,,
3587,-259.563202,307.898956,973.875549,-261.790527,207.101501,974.456848,-233.948624,256.429932,907.490479,,,,,,
3588,-259.471954,307.900635,973.800903,-261.701874,207.106674,974.386719,-233.945068,256.428986,907.381836,,,,,,
3589,-259.376648,307.902740,973.722839,-261.610443,207.112045,974.313171,-233.941437,256.427185,907.269043,,,,,,
3590,-259.277710,307.905579,973.641724,-261.516541,207.117584,974.236572,-233.937683,256.424561,907.152710,,,,,,
3591,-259.175751,307.909241,973.557922,-261.420593,207.123169,974.157471,-233.933777,256.421234,907.033752,,,,,,
3592,-259.071533,307.913727,973.472046,-261.323181,207.128677,974.076538,-233.929718,256.417450,906.912903,,,,,,
3593,-258.965912,307.918793,973.384766,-261.224915,207.134033,973.994385,-233.925583,256.413483,906.790894,,,,,,
3594,-258.859802,307.924164,973.296814,-261.126404,207.139160,973.911621,-233.921509,256.409546,906.668457,,,,,,
3595,-258.753998,307.929474,973.208923,-261.028168,207.143860,973.828857,-233.917618,256.405884,906.546204,,,,,,
3596,-258.649078,307.934357,973.121643,-260.930542,207.147949,973.746643,-233.914078,256.402588,906.424500,,,,,,
3597,-258.545471,307.938446,973.035461,-260.833801,207.151276,973.665466,-233.910965,256.399811,906.303711,,,,,,
3598,-258.443451,307.941528,972.950623,-260.738007,207.153900,973.585510,-233.908295,256.397614,906.183960,,,,,,
3599,-258.342987,307.943451,972.867188,-260.643219,207.156006,973.506775,-233.906082,256.396149,906.065247,,,,,,
3600,-258.244019,307.944244,972.785156,-260.549286,207.157883,973.429138,-233.904251,256.395447,905.947571,,,,,,
3601,-258.146301,307.944061,972.704224,-260.456024,207.159866,973.352356,-233.902710,256.395538,905.830688,,,,,,
3602,-258.049591,307.943207,972.623901,-260.363220,207.162277,973.275940,-233.901382,256.396332,905.714478,,,,,,
3603,-257.953522,307.942017,972.543701,-260.270508,207.165359,973.199524,-233.900238,256.397705,905.598755,,,,,,
3604,-257.857758,307.940826,972.463135,-260.177643,207.169235,973.122620,-233.899231,256.399414,905.483215,,,,,,
3605,-257.761993,307.939941,972.381653,-260.084320,207.174011,973.044922,-233.898315,256.401245,905.367737,,,,,,
3606,-257.665985,307.939606,972.298950,-259.990326,207.179733,972.966003,-233.897491,256.402954,905.252075,,,,,,
3607,-257.569641,307.940002,972.214844,-259.895538,207.186356,972.885864,-233.896698,256.404327,905.136169,,,,,,
3608,-257.473053,307.941223,972.129272,-259.799957,207.193832,972.804382,-233.895874,256.405243,905.019897,,,,,,
3609,-257.376343,307.943298,972.042358,-259.703766,207.202042,972.721680,-233.894943,256.405609,904.903259,,,,,,
3610,-257.279755,307.946289,971.954346,-259.607330,207.210861,972.637878,-233.893845,256.405487,904.786316,,,,,,
3611,-257.183502,307.950195,971.865479,-259.510986,207.220062,972.553406,-233.892517,256.404999,904.669373,,,,,,
3612,-257.087921,307.954956,971.776123,-259.415131,207.229462,972.468628,-233.890900,256.404388,904.552612,,,,,,
3613,-256.993286,307.960541,971.686768,-259.320160,207.238739,972.384033,-233.888962,256.403900,904.436523,,,,,,
3614,-256.899994,307.966797,971.597900,-259.226440,207.247620,972.300293,-233.886780,256.403656,904.321472,,,,,,
3615,-256.808441,307.973602,971.510132,-259.134460,207.255783,972.217834,-233.884567,256.403717,904.207886,,,,,,
3616,-256.719025,307.980743,971.424133,-259.044647,207.262970,972.137207,-233.882599,256.403961,904.096313,,,,,,
3617,-256.632202,307.987946,971.340515,-258.957428,207.268906,972.058838,-233.881241,256.404266,903.987183,,,,,,
3618,-256.548309,307.994873,971.259827,-258.873199,207.273438,971.983215,-233.880890,256.404449,903.881042,,,,,,
3619,-256.467743,308.001282,971.182739,-258.792206,207.276413,971.910583,-233.882034,256.404388,903.778259,,,,,,
3620,-256.390686,308.006836,971.109436,-258.714569,207.277771,971.841125,-233.885254,256.404083,903.679199,,,,,,
3621,-256.317291,308.011383,971.040161,-258.640320,207.277481,971.775085,-233.891174,256.403564,903.583923,,,,,,
3622,-256.247589,308.014771,970.974854,-258.569336,207.275574,971.712341,-233.900528,256.403015,903.492493,,,,,,
3623,-256.181488,308.016937,970.913330,-258.501373,207.272125,971.652893,-233.914139,256.402740,903.404602,,,,,,
3624,-256.118805,308.017853,970.855408,-258.436249,207.267319,971.596558,-233.932846,256.403198,903.319824,,,,,,
3625,-256.059265,308.017456,970.800720,-258.373596,207.261398,971.542969,-233.957413,256.404816,903.237793,,,,,,
3626,-256.002502,308.015747,970.748962,-258.313171,207.254669,971.492004,-233.988434,256.407867,903.157837,,,,,,
3627,-255.948120,308.012726,970.699707,-258.254669,207.247482,971.443298,-234.026291,256.412628,903.079651,,,,,,
3628,-255.895767,308.008423,970.652771,-258.197845,207.240173,971.396729,-234.071198,256.419189,903.002808,,,,,,
3629,-255.845108,308.002930,970.607849,-258.142456,207.233032,971.352051,-234.123215,256.427612,902.926941,,,,,,
3630,-255.795868,307.996460,970.564636,-258.088409,207.226364,971.309021,-234.182159,256.437836,902.851807,,,,,,
3631,-255.747833,307.989197,970.523010,-258.035645,207.220367,971.267639,-234.247665,256.449860,902.777222,,,,,,
3632,-255.700897,307.981445,970.482788,-257.984161,207.215225,971.227661,-234.319244,256.463501,902.703064,,,,,,
3633,-255.655014,307.973480,970.443970,-257.934143,207.210968,971.189026,-234.396286,256.478699,902.629517,,,,,,
